Timestamp,Estado_Facial,Sentimiento_Texto,Congruencia,Texto
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:19,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
20:46:20,MANOS ARRIBA,NEUTRAL,COHERENTE,de
20:46:20,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:20,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:20,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:20,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:20,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:20,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:20,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,de
20:46:21,SONRIENDO,NEUTRAL,COHERENTE,de
20:46:21,SONRIENDO,NEUTRAL,COHERENTE,en
20:46:21,SONRIENDO,NEUTRAL,COHERENTE,en
20:46:21,SONRIENDO,NEUTRAL,COHERENTE,en
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,en
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,en
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,en
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,en
20:46:21,NEUTRAL,NEUTRAL,COHERENTE,en
20:46:22,NEUTRAL,NEUTRAL,COHERENTE,llama
20:46:22,NEUTRAL,NEUTRAL,COHERENTE,llama
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,llama
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,llama
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,llama
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,llama
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,ya
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,ya
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,ya
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,ya
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que
20:46:22,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que
20:46:22,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es
20:46:23,HABLANDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel
20:46:23,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel
20:46:24,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel
20:46:24,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel
20:46:24,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel met métete
20:46:24,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel met métete
20:46:24,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel met métete
20:46:24,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte
20:46:24,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte
20:46:24,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el
20:46:24,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el
20:46:24,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro
20:46:24,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro
20:46:24,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro
20:46:25,NEUTRAL,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice
20:46:25,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice
20:46:26,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice
20:46:26,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice estas
20:46:26,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice estas
20:46:26,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice estas
20:46:26,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice estas
20:46:26,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice esta
20:46:26,SONRIENDO,NEUTRAL,COHERENTE,ya básicamente lo que hace es aquel vez me detecte el rostro y me dice esta
