Timestamp,Estado_Facial,Sentimiento_Texto,Congruencia,Texto
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:16,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:17,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,NEUTRAL,NEUTRAL,COHERENTE,
21:04:18,SONRIENDO,NEUTRAL,COHERENTE,
21:04:18,SONRIENDO,NEUTRAL,COHERENTE,
21:04:18,SONRIENDO,NEUTRAL,COHERENTE,
21:04:18,SONRIENDO,NEUTRAL,COHERENTE,
21:04:18,SONRIENDO,NEUTRAL,COHERENTE,
21:04:18,SONRIENDO,NEUTRAL,COHERENTE,
21:04:19,SONRIENDO,NEUTRAL,COHERENTE,
21:04:19,SONRIENDO,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:19,SONRIENDO,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:19,NEUTRAL,NEUTRAL,COHERENTE,
21:04:20,NEUTRAL,NEUTRAL,COHERENTE,
21:04:20,NEUTRAL,NEUTRAL,COHERENTE,
21:04:20,NEUTRAL,NEUTRAL,COHERENTE,
21:04:20,NEUTRAL,NEUTRAL,COHERENTE,
21:04:20,NEUTRAL,NEUTRAL,COHERENTE,
21:04:20,NEUTRAL,NEUTRAL,COHERENTE,
21:04:20,NEUTRAL,NEUTRAL,COHERENTE,
21:04:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:20,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:21,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:21,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:04:21,NEUTRAL,NEUTRAL,COHERENTE,
21:04:21,HABLANDO,NEUTRAL,COHERENTE,
21:04:21,HABLANDO,NEUTRAL,COHERENTE,código
21:04:21,SONRIENDO,NEUTRAL,COHERENTE,código
21:04:21,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:21,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:21,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:21,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:21,NEUTRAL,NEUTRAL,COHERENTE,código procedimiento
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código procedimiento
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código procedimiento
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código procedimiento
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:22,MANOS ARRIBA,NEUTRAL,COHERENTE,código
21:04:22,MANOS ARRIBA,NEUTRAL,COHERENTE,código
21:04:22,MANOS ARRIBA,NEUTRAL,COHERENTE,código
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:22,HABLANDO,NEUTRAL,COHERENTE,código
21:04:22,HABLANDO,NEUTRAL,COHERENTE,código
21:04:22,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:23,NEUTRAL,NEUTRAL,COHERENTE,código
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,código
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,código
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,código
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,código
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,creo que no puedo
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,creo que no puedo
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,creo que no puedo
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,creo que no puedo
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,creo que no puedo
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,creo que no puedo
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir
21:04:23,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir asco de
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir asco de
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir asco de
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir asco de
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir el código
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir el código
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir el código
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir el código
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir el código
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir el código
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir el código
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir el código
21:04:24,SONRIENDO,NEUTRAL,COHERENTE,se puede reducir el código civil
